State,District,Year,Season,Crop,Rainfall,Temperature,Area,Yield
15,DAVANGERE,2006,1,1,446.5,26.407,70785,237700
15,DAVANGERE,2006,2,4,133,25.9996666666667,4809,3226
15,DAVANGERE,2006,2,2,133,25.9996666666667,288,262
15,DAVANGERE,2007,1,3,712.6,26.373,721,720
15,DAVANGERE,2007,1,4,712.6,26.373,26305,65113
15,DAVANGERE,2007,1,1,712.6,26.373,22074,67328
15,DAVANGERE,2007,2,4,17.1,26.1556666666667,2866,3502
15,DAVANGERE,2007,2,2,17.1,26.1556666666667,232,232
15,DAVANGERE,2008,1,3,504.2,26.386,925,582
15,DAVANGERE,2008,1,4,504.2,26.386,21739,41074
15,DAVANGERE,2008,1,1,504.2,26.386,70956,235254.62
15,DAVANGERE,2008,2,4,154.4,25.7905,3463,4725
15,DAVANGERE,2008,2,2,154.4,25.7905,428,401
15,DAVANGERE,2009,1,3,865.8,26.632,958,646
15,DAVANGERE,2009,1,4,865.8,26.632,20880,43695
15,DAVANGERE,2009,1,1,865.8,26.632,75176,255673.58
15,DAVANGERE,2009,2,3,149.6,26.484,8,6
15,DAVANGERE,2009,2,4,149.6,26.484,3136,3709
15,DAVANGERE,2009,2,2,149.6,26.484,513,437
15,DAVANGERE,2010,1,3,744.5,26.489,1405,2106
15,DAVANGERE,2010,1,4,744.5,26.489,16653,40266
15,DAVANGERE,2010,1,1,744.5,26.489,76270,271152
15,DAVANGERE,2010,2,4,299.8,26.4421666666667,4230,4763
15,DAVANGERE,2010,2,2,299.8,26.4421666666667,733,794
15,DHARWAD,1997,1,3,2110.159,26.795,1581,564
15,DHARWAD,1997,1,4,2110.159,26.795,62307,81074
15,DHARWAD,1997,1,1,2110.159,26.795,89655,103406
15,DHARWAD,1997,2,4,197.394,25.94,171442,85600
15,DHARWAD,1997,2,1,197.394,25.94,19,30
15,DHARWAD,1997,2,2,197.394,25.94,86170,34260
15,DHARWAD,1998,1,4,2141.719,26.8106666666667,14283,18286
15,DHARWAD,1998,1,1,2141.719,26.8106666666667,36998,33695
15,DHARWAD,1998,2,4,75.194,26.4746666666667,41923,24906
15,DHARWAD,1998,2,1,75.194,26.4746666666667,2,3
15,DHARWAD,1998,2,2,75.194,26.4746666666667,43362,30657
15,DHARWAD,1999,1,4,1938.928,26.0138333333333,12116,13513
15,DHARWAD,1999,1,1,1938.928,26.0138333333333,39458,37985
15,DHARWAD,1999,2,4,19.956,26.0565,42957,24812
15,DHARWAD,1999,2,2,19.956,26.0565,45660,25028
15,DHARWAD,2000,1,3,1975.014,26.0641666666667,41,18
15,DHARWAD,2000,1,4,1975.014,26.0641666666667,15887,17560
15,DHARWAD,2000,1,1,1975.014,26.0641666666667,38619,53225
15,DHARWAD,2000,2,4,54.72,26.0208333333333,40243,26958
15,DHARWAD,2000,2,2,54.72,26.0208333333333,36411,27686
15,DHARWAD,2001,1,4,1237.719,26.4056666666667,12286,6979
15,DHARWAD,2001,1,1,1237.719,26.4056666666667,38948,8323
15,DHARWAD,2001,2,4,91.434,26.2986666666667,45173,14788
15,DHARWAD,2001,2,2,91.434,26.2986666666667,39212,14201
15,DHARWAD,2002,1,4,1595.471,26.7218333333333,11734,9331
15,DHARWAD,2002,1,1,1595.471,26.7218333333333,38239,7557
15,DHARWAD,2002,2,4,28.077,26.3715,42258,13735
15,DHARWAD,2002,2,2,28.077,26.3715,36056,10108
15,DHARWAD,2004,1,4,578,25.9136666666667,13525,9482
15,DHARWAD,2004,1,1,578,25.9136666666667,23623,15484.88
15,DHARWAD,2004,2,4,70,26.242,44291,32994
15,DHARWAD,2004,2,2,70,26.242,39502,21470
15,DHARWAD,2005,1,4,840.5,26.3843333333333,14113,11673
15,DHARWAD,2005,1,1,840.5,26.3843333333333,22611,39091
15,DHARWAD,2005,2,4,133.2,25.9778333333333,44313,29882
15,DHARWAD,2005,2,2,133.2,25.9778333333333,38907,24515
15,DHARWAD,2006,1,4,618.3,26.407,10433,7018
15,DHARWAD,2006,1,1,618.3,26.407,24429,32376
15,DHARWAD,2006,2,4,79.6,25.9996666666667,34138,22343
15,DHARWAD,2006,2,2,79.6,25.9996666666667,37675,22644
15,DHARWAD,2007,1,4,793.4,26.373,9371,10127
15,DHARWAD,2007,1,1,793.4,26.373,25693,44801
15,DHARWAD,2007,2,4,66.9,26.1556666666667,41768,31143
15,DHARWAD,2007,2,2,66.9,26.1556666666667,41041,27261
15,DHARWAD,2008,1,4,553.9,26.386,11634,9553
15,DHARWAD,2008,1,1,553.9,26.386,32699,27647
15,DHARWAD,2008,2,4,219.7,25.7905,36556,28888
15,GADAG,2000,1,3,1183.144,26.0641666666667,1858,945
15,GADAG,2000,1,4,1183.144,26.0641666666667,14575,18032
15,GADAG,2000,1,1,1183.144,26.0641666666667,888,2118
15,GADAG,2000,2,4,59.98,26.0208333333333,70293,33939
15,GADAG,2000,2,2,59.98,26.0208333333333,35664,18323
15,GADAG,2001,1,3,747.342,26.4056666666667,2032,1084
15,GADAG,2001,1,4,747.342,26.4056666666667,7518,8698
15,GADAG,2001,1,1,747.342,26.4056666666667,705,1411
15,GADAG,2001,2,4,88.786,26.2986666666667,69767,29735
15,GADAG,2001,2,1,88.786,26.2986666666667,3,4
15,GADAG,2001,2,2,88.786,26.2986666666667,34893,11223
15,GADAG,2002,1,3,894.369,26.7218333333333,1395,811
15,GADAG,2002,1,4,894.369,26.7218333333333,9439,5929
15,GADAG,2002,1,1,894.369,26.7218333333333,1233,2732
15,GADAG,2002,2,4,30.776,26.3715,78563,22012
15,GADAG,2002,2,2,30.776,26.3715,36223,7680
15,GADAG,2004,1,3,594.6,25.9136666666667,2015,1191
15,GADAG,2004,1,4,594.6,25.9136666666667,14512,15718
15,GADAG,2004,1,1,594.6,25.9136666666667,679,1399.76
15,GADAG,2004,2,4,31.5,26.242,79138,46913
15,GADAG,2004,2,2,31.5,26.242,36348,24519
15,GADAG,2005,1,3,577.9,26.3843333333333,2482,2204
15,GADAG,2005,1,4,577.9,26.3843333333333,12277,20141
15,GADAG,2005,1,1,577.9,26.3843333333333,1847,8212
15,GADAG,2005,2,4,55.3,25.9778333333333,63572,38928
15,GADAG,2005,2,2,55.3,25.9778333333333,35992,31253
15,GADAG,2006,1,3,429.3,26.407,2004,890
15,GADAG,2006,1,4,429.3,26.407,10357,6858
15,GADAG,2006,1,1,429.3,26.407,1495,4122
15,GADAG,2006,2,4,64,25.9996666666667,55872,19134
15,GADAG,2006,2,2,64,25.9996666666667,37586,21114
15,GADAG,2007,1,3,762.8,26.373,1950,3198
15,GADAG,2007,1,4,762.8,26.373,11446,17698
15,GADAG,2007,1,1,762.8,26.373,1473,3705
15,GADAG,2007,2,4,27.2,26.1556666666667,62798,58093
15,GADAG,2007,2,2,27.2,26.1556666666667,37370,30516
15,GADAG,2008,1,3,387.7,26.386,1621,930
15,GADAG,2008,1,4,387.7,26.386,5330,5555
15,GADAG,2008,1,1,387.7,26.386,1100,1755.6
15,GADAG,2008,2,4,346.1,25.7905,65046,62606
15,GADAG,2008,2,2,346.1,25.7905,33917,22306
15,GADAG,2009,1,3,810.4,26.632,1804,913
15,GADAG,2009,1,4,810.4,26.632,10340,7411
15,GADAG,2009,1,1,810.4,26.632,928,819.89
15,GADAG,2009,2,4,150.7,26.484,59056,39711
15,GADAG,2009,2,2,150.7,26.484,31810,15550
15,GADAG,2010,1,3,533.3,26.489,2799,1781
15,GADAG,2010,1,4,533.3,26.489,6916,9578
15,GADAG,2010,1,1,533.3,26.489,865,1914
15,GADAG,2010,2,4,186.7,26.4421666666667,55180,38245
15,GADAG,2010,2,2,186.7,26.4421666666667,29193,21580
15,GULBARGA,1997,1,3,506.284,26.795,66832,39483
15,GULBARGA,1997,1,4,506.284,26.795,8780,6574
15,GULBARGA,1997,1,1,506.284,26.795,6591,12179
15,GULBARGA,1997,2,4,151.405,25.94,357100,146121
15,GULBARGA,1997,2,1,151.405,25.94,1846,3963
15,GULBARGA,1997,2,2,151.405,25.94,19143,6226
15,GULBARGA,1998,1,3,732.391,26.8106666666667,74628,47736
15,GULBARGA,1998,1,4,732.391,26.8106666666667,12192,7256
15,GULBARGA,1998,1,1,732.391,26.8106666666667,13228,17439
15,GULBARGA,1998,2,4,25.219,26.4746666666667,362341,226824
15,GULBARGA,1998,2,1,25.219,26.4746666666667,4595,9858
15,GULBARGA,1998,2,2,25.219,26.4746666666667,21882,10947
15,GULBARGA,1999,1,3,559.208,26.0138333333333,82670,59531
15,GULBARGA,1999,1,4,559.208,26.0138333333333,12472,17321
15,GULBARGA,1999,1,1,559.208,26.0138333333333,10705,16115
15,GULBARGA,1999,2,4,8.821,26.0565,420914,316937
15,GULBARGA,1999,2,1,8.821,26.0565,1847,3867
15,GULBARGA,1999,2,2,8.821,26.0565,24012,12540
15,GULBARGA,2000,1,3,702.076,26.0641666666667,86296,77248
15,GULBARGA,2000,1,4,702.076,26.0641666666667,17686,17264
15,GULBARGA,2000,1,1,702.076,26.0641666666667,16485,25012
15,GULBARGA,2000,2,4,31.092,26.0208333333333,308438,218924
15,GULBARGA,2000,2,1,31.092,26.0208333333333,3976,8518
15,GULBARGA,2000,2,2,31.092,26.0208333333333,31913,23660
15,GULBARGA,2001,1,3,557.999,26.4056666666667,59717,41750
15,GULBARGA,2001,1,4,557.999,26.4056666666667,13099,11994
15,GULBARGA,2001,1,1,557.999,26.4056666666667,18722,32644
15,GULBARGA,2001,2,4,43.899,26.2986666666667,350155,264658
15,GULBARGA,2001,2,1,43.899,26.2986666666667,7271,4620
15,GULBARGA,2001,2,2,43.899,26.2986666666667,29456,17455
15,GULBARGA,2002,1,3,494.77,26.7218333333333,60130,45774
15,GULBARGA,2002,1,4,494.77,26.7218333333333,8490,8070
15,GULBARGA,2002,1,1,494.77,26.7218333333333,25098,48090
15,GULBARGA,2002,2,4,30.632,26.3715,308920,239661
15,GULBARGA,2002,2,1,30.632,26.3715,4913,12198
15,GULBARGA,2002,2,2,30.632,26.3715,20389,9759
15,GULBARGA,2004,1,3,597.2,25.9136666666667,68824,54244
15,GULBARGA,2004,1,4,597.2,25.9136666666667,7025,6560
15,GULBARGA,2004,1,1,597.2,25.9136666666667,39664,92317.96
15,GULBARGA,2004,2,4,54.9,26.242,284978,206449
15,GULBARGA,2004,2,1,54.9,26.242,3599,11522
15,GULBARGA,2004,2,2,54.9,26.242,16517,11494
15,GULBARGA,2005,1,3,790.3,26.3843333333333,72667,70441
15,GULBARGA,2005,1,4,790.3,26.3843333333333,6245,6663
15,GULBARGA,2005,1,1,790.3,26.3843333333333,49114,129091
15,GULBARGA,2005,2,4,121,25.9778333333333,277912,252008
15,GULBARGA,2005,2,1,121,25.9778333333333,5485,10745
15,GULBARGA,2005,2,2,121,25.9778333333333,19876,15003
15,GULBARGA,2006,1,3,461.6,26.407,65634,43042
15,GULBARGA,2006,1,4,461.6,26.407,6242,5693
15,GULBARGA,2006,1,1,461.6,26.407,47975,107324
15,GULBARGA,2006,2,3,66.3,25.9996666666667,4,4
15,GULBARGA,2006,2,4,66.3,25.9996666666667,282259,222336
15,GULBARGA,2006,2,1,66.3,25.9996666666667,4237,5543
15,GULBARGA,2006,2,2,66.3,25.9996666666667,17993,12674
15,GULBARGA,2007,1,3,744.2,26.373,61866,48530
15,GULBARGA,2007,1,4,744.2,26.373,7791,9060
15,GULBARGA,2007,1,1,744.2,26.373,52131,141389
15,GULBARGA,2007,2,3,20,26.1556666666667,4,2
15,GULBARGA,2007,2,4,20,26.1556666666667,246031,245291
15,GULBARGA,2007,2,1,20,26.1556666666667,3448,5477
15,GULBARGA,2007,2,2,20,26.1556666666667,17936,17282
15,GULBARGA,2008,1,3,565.9,26.386,52617,41894
15,GULBARGA,2008,1,4,565.9,26.386,7044,10776
15,GULBARGA,2008,1,1,565.9,26.386,47292,122202.53
15,GULBARGA,2008,2,4,178.1,25.7905,298885,301618
15,GULBARGA,2008,2,1,178.1,25.7905,5122,7980
15,GULBARGA,2008,2,2,178.1,25.7905,20333,22229
15,GULBARGA,2009,1,3,846.4,26.632,35856,20403
15,GULBARGA,2009,1,4,846.4,26.632,6761,5182
15,HASSAN,1999,2,4,111.044,26.0565,782,599
15,HASSAN,1999,2,1,111.044,26.0565,3189,6383
15,HASSAN,2000,1,4,2554.92,26.0641666666667,1481,2342
15,HASSAN,2000,1,1,2554.92,26.0641666666667,54598,131867
15,HASSAN,2000,2,4,138.003,26.0208333333333,380,353
15,HASSAN,2000,2,1,138.003,26.0208333333333,2006,4581
15,HASSAN,2001,1,4,2031.982,26.4056666666667,1085,1755
15,HASSAN,2001,1,1,2031.982,26.4056666666667,52286,132604
15,HASSAN,2001,2,4,181.069,26.2986666666667,1070,663
15,HASSAN,2001,2,1,181.069,26.2986666666667,1952,4840
15,HASSAN,2002,1,4,2135.747,26.7218333333333,2837,2014
15,HASSAN,2002,1,1,2135.747,26.7218333333333,45807,76209
15,HASSAN,2002,2,4,64.602,26.3715,5041,3295
15,HASSAN,2002,2,1,64.602,26.3715,1830,3115
15,HASSAN,2004,1,4,927.1,25.9136666666667,3735,4238
15,HASSAN,2004,1,1,927.1,25.9136666666667,51406,128437.89
15,HASSAN,2004,2,4,147.6,26.242,1525,900
15,HASSAN,2004,2,1,147.6,26.242,695,2857
15,HASSAN,2005,1,4,1220.7,26.3843333333333,2300,3371
15,HASSAN,2005,1,1,1220.7,26.3843333333333,46309,105878
15,HASSAN,2005,2,4,188,25.9778333333333,772,423
15,HASSAN,2005,2,1,188,25.9778333333333,651,1123
15,HASSAN,2006,1,4,747,26.407,4167,3058
15,HASSAN,2006,1,1,747,26.407,48517,117396
15,HASSAN,2006,2,4,201.2,25.9996666666667,1751,824
15,HASSAN,2006,2,1,201.2,25.9996666666667,373,944
15,HASSAN,2007,1,4,1154,26.373,3046,3385
15,HASSAN,2007,1,1,1154,26.373,46186,113954
15,HASSAN,2007,2,4,60.5,26.1556666666667,432,269
15,HASSAN,2007,2,1,60.5,26.1556666666667,220,446
15,HASSAN,2008,1,4,927.2,26.386,2854,3199
15,HASSAN,2008,1,1,927.2,26.386,47315,115969.07
15,HASSAN,2008,2,4,273.7,25.7905,521,501
15,HASSAN,2008,2,1,273.7,25.7905,300,604
15,HASSAN,2009,1,4,975.5,26.632,2605,3234
15,HASSAN,2009,1,1,975.5,26.632,41520,112020.96
15,HASSAN,2009,2,4,175.7,26.484,701,601
15,HASSAN,2009,2,1,175.7,26.484,1110,2255
15,HASSAN,2010,1,4,960.6,26.489,3380,6730
15,HASSAN,2010,1,1,960.6,26.489,35785,105364
15,HASSAN,2010,2,4,331.8,26.4421666666667,430,510
15,HASSAN,2010,2,1,331.8,26.4421666666667,10790,29009
15,HAVERI,1998,1,3,2091.683,26.8106666666667,892,589
15,HAVERI,1998,1,4,2091.683,26.8106666666667,33309,63708
15,HAVERI,1998,1,1,2091.683,26.8106666666667,52395,78129
15,HAVERI,1998,2,4,93.291,26.4746666666667,40371,29613
15,HAVERI,1998,2,2,93.291,26.4746666666667,2138,1557
15,HAVERI,1999,1,3,1720.79,26.0138333333333,647,352
15,HAVERI,1999,1,4,1720.79,26.0138333333333,32375,56728
15,HAVERI,1999,1,1,1720.79,26.0138333333333,53741,89761
15,HAVERI,1999,2,4,41.026,26.0565,40242,24123
15,HAVERI,1999,2,2,41.026,26.0565,1924,1201
15,HAVERI,2000,1,3,1806.476,26.0641666666667,382,286
15,HAVERI,2000,1,4,1806.476,26.0641666666667,27719,60351
15,HAVERI,2000,1,1,1806.476,26.0641666666667,54985,112869
15,HAVERI,2000,2,4,66.919,26.0208333333333,34284,21034
15,HAVERI,2000,2,2,66.919,26.0208333333333,1695,1102
15,HAVERI,2001,1,3,1137.792,26.4056666666667,344,172
15,HAVERI,2001,1,4,1137.792,26.4056666666667,21539,30522
15,HAVERI,2001,1,1,1137.792,26.4056666666667,56369,27476
15,HAVERI,2001,2,4,107.127,26.2986666666667,40961,9429
15,HAVERI,2001,2,2,107.127,26.2986666666667,1362,969
15,HAVERI,2002,1,3,1440.793,26.7218333333333,433,157
15,HAVERI,2002,1,4,1440.793,26.7218333333333,24532,30823
15,HAVERI,2002,1,1,1440.793,26.7218333333333,55222,23928
15,HAVERI,2002,2,4,32.55,26.3715,54092,7908
15,HAVERI,2002,2,1,32.55,26.3715,53,111
15,HAVERI,2002,2,2,32.55,26.3715,1274,488
15,HAVERI,2004,1,3,602.6,25.9136666666667,178,97
15,HAVERI,2004,1,4,602.6,25.9136666666667,21827,36833
15,HAVERI,2004,1,1,602.6,25.9136666666667,34035,43973.22
15,HAVERI,2004,2,4,104.8,26.242,44210,32891
15,HAVERI,2004,2,2,104.8,26.242,783,433
15,HAVERI,2005,1,3,844.7,26.3843333333333,73,62
15,HAVERI,2005,1,4,844.7,26.3843333333333,19508,33777
15,HAVERI,2005,1,1,844.7,26.3843333333333,26796,55400
15,HAVERI,2005,2,4,90.3,25.9778333333333,37239,27709
15,HAVERI,2005,2,2,90.3,25.9778333333333,1090,713
15,HAVERI,2006,1,3,630.6,26.407,69,28
15,HAVERI,2006,1,4,630.6,26.407,15968,25520
15,HAVERI,2006,1,1,630.6,26.407,36385,68978
15,HAVERI,2006,2,4,76.7,25.9996666666667,31772,24407
15,HAVERI,2006,2,2,76.7,25.9996666666667,1093,902
15,HAVERI,2007,1,3,871.1,26.373,47,34
15,HAVERI,2007,1,4,871.1,26.373,16956,29556
15,HAVERI,2007,1,1,871.1,26.373,37740,92017
15,HAVERI,2007,2,4,48.8,26.1556666666667,28334,25973
15,HAVERI,2007,2,2,48.8,26.1556666666667,1112,875
15,HAVERI,2008,1,3,566.9,26.386,15,8
15,HAVERI,2008,1,4,566.9,26.386,13334,19567
15,KODAGU,2005,1,1,2807.7,26.3843333333333,34276,78998
15,KODAGU,2005,2,1,239.7,25.9778333333333,65,144
15,KODAGU,2006,1,1,2838.4,26.407,34298,84576
15,KODAGU,2006,2,1,202.5,25.9996666666667,15,34
15,KODAGU,2007,1,1,3659.1,26.373,36752,94257
15,KODAGU,2007,2,1,101,26.1556666666667,25,54
15,KODAGU,2008,1,1,2144.2,26.386,34881,83505.11
15,KODAGU,2008,2,1,242.6,25.7905,20,44
15,KODAGU,2009,1,1,2366.3,26.632,34632,84554.03
15,KODAGU,2009,2,1,378.1,26.484,10,22
15,KODAGU,2010,1,1,1937.4,26.489,35291,89155
15,KODAGU,2010,2,1,378.7,26.4421666666667,5,12
15,KOLAR,1997,1,3,759.796,26.795,119,44
15,KOLAR,1997,1,1,759.796,26.795,12130,26791
15,KOLAR,1997,2,1,287.058,25.94,330,714
15,KOLAR,1998,1,3,1013.149,26.8106666666667,172,81
15,KOLAR,1998,1,1,1013.149,26.8106666666667,13466,34437
15,KOLAR,1998,2,1,150.981,26.4746666666667,260,568
15,KOLAR,1999,1,3,738.61,26.0138333333333,228,87
15,KOLAR,1999,1,1,738.61,26.0138333333333,7917,16842
15,KOLAR,2000,1,3,912.99,26.0641666666667,44,19
15,KOLAR,2000,1,1,912.99,26.0641666666667,11995,29032
15,KOLAR,2001,1,1,632.718,26.4056666666667,6189,14118
15,KOLAR,2002,1,3,675.585,26.7218333333333,378,138
15,KOLAR,2002,1,1,675.585,26.7218333333333,5630,11215
15,KOLAR,2004,1,3,695.8,25.9136666666667,77,29
15,KOLAR,2004,1,1,695.8,25.9136666666667,6972,16558.5
15,KOLAR,2005,1,3,965,26.3843333333333,93,54
15,KOLAR,2005,1,1,965,26.3843333333333,6487,14584
15,KOLAR,2005,2,1,249.6,25.9778333333333,25,55
15,KOLAR,2006,1,3,451.7,26.407,100,45
15,KOLAR,2006,1,1,451.7,26.407,9734,18143
15,KOLAR,2007,1,3,737.5,26.373,39,27
15,KOLAR,2007,1,1,737.5,26.373,4759,7223
15,KOLAR,2008,1,1,740.8,26.386,3939,6211.8
15,KOLAR,2009,1,1,546.1,26.632,3832,6370.7
15,KOLAR,2010,1,1,656.9,26.489,7539,16286
15,KOPPAL,1998,1,3,740.791,26.8106666666667,54118,26932
15,KOPPAL,1998,1,4,740.791,26.8106666666667,21650,17921
15,KOPPAL,1998,1,1,740.791,26.8106666666667,35128,119948
15,KOPPAL,1998,2,4,59.458,26.4746666666667,39997,23824
15,KOPPAL,1998,2,2,59.458,26.4746666666667,11287,4097
15,KOPPAL,1999,1,3,669.139,26.0138333333333,50498,28131
15,KOPPAL,1999,1,4,669.139,26.0138333333333,33803,31105
15,KOPPAL,1999,1,1,669.139,26.0138333333333,36461,131751
15,KOPPAL,1999,2,4,28.428,26.0565,49096,32013
15,KOPPAL,1999,2,2,28.428,26.0565,10564,4909
15,KOPPAL,2000,1,3,749.626,26.0641666666667,59035,35279
15,KOPPAL,2000,1,4,749.626,26.0641666666667,30061,32764
15,KOPPAL,2000,1,1,749.626,26.0641666666667,37081,124532
15,KOPPAL,2000,2,4,54.653,26.0208333333333,39296,20578
15,KOPPAL,2000,2,2,54.653,26.0208333333333,11009,5448
15,KOPPAL,2001,1,3,492.327,26.4056666666667,38041,15489
15,KOPPAL,2001,1,4,492.327,26.4056666666667,8568,13610
15,KOPPAL,2001,1,1,492.327,26.4056666666667,37599,135034
15,KOPPAL,2001,2,3,84.881,26.2986666666667,235,116
15,KOPPAL,2001,2,4,84.881,26.2986666666667,41606,18787
15,KOPPAL,2001,2,2,84.881,26.2986666666667,8872,2513
15,KOPPAL,2002,1,3,555.454,26.7218333333333,50604,5960
15,KOPPAL,2002,1,4,555.454,26.7218333333333,23368,14414
15,KOPPAL,2002,1,1,555.454,26.7218333333333,38244,154793
15,KOPPAL,2002,2,4,28.477,26.3715,45155,6645
15,KOPPAL,2002,2,1,28.477,26.3715,8,13
15,KOPPAL,2002,2,2,28.477,26.3715,12264,1899
15,KOPPAL,2004,1,3,513,25.9136666666667,73307,33517
15,KOPPAL,2004,1,4,513,25.9136666666667,24020,17851
15,KOPPAL,2004,1,1,513,25.9136666666667,40357,125369.02
15,KOPPAL,2004,2,4,27.8,26.242,36252,13485
15,KOPPAL,2004,2,2,27.8,26.242,9762,4371
15,KOPPAL,2005,1,3,674.7,26.3843333333333,94687,101389
15,KOPPAL,2005,1,4,674.7,26.3843333333333,16182,22990
15,KOPPAL,2005,1,1,674.7,26.3843333333333,41650,134083
15,KOPPAL,2005,2,4,67.5,25.9778333333333,34012,19205
15,KOPPAL,2005,2,2,67.5,25.9778333333333,7681,3445
15,KOPPAL,2006,1,3,341.9,26.407,69097,16612
15,KOPPAL,2006,1,4,341.9,26.407,15937,10329
15,KOPPAL,2006,1,1,341.9,26.407,39882,141720
15,KOPPAL,2006,2,4,41.5,25.9996666666667,32385,3232
15,KOPPAL,2006,2,2,41.5,25.9996666666667,4923,764
15,KOPPAL,2007,1,3,753.9,26.373,72360,61349
15,KOPPAL,2007,1,4,753.9,26.373,23805,26647
15,KOPPAL,2007,1,1,753.9,26.373,38476,145069
15,KOPPAL,2007,2,4,26.5,26.1556666666667,44010,50603
15,KOPPAL,2007,2,2,26.5,26.1556666666667,8876,4599
15,KOPPAL,2008,1,3,398.7,26.386,64697,35840
15,KOPPAL,2008,1,4,398.7,26.386,11105,10755
15,KOPPAL,2008,1,1,398.7,26.386,40332,149430.06
15,KOPPAL,2008,2,4,214.2,25.7905,45576,26763
15,KOPPAL,2008,2,2,214.2,25.7905,8193,3785
15,KOPPAL,2009,1,3,777,26.632,56210,18512
15,KOPPAL,2009,1,4,777,26.632,12583,8992
15,KOPPAL,2009,1,1,777,26.632,37107,114920.38
15,KOPPAL,2009,2,4,102,26.484,43766,22063
15,KOPPAL,2009,2,2,102,26.484,11267,5324
15,KOPPAL,2010,1,3,672.8,26.489,66897,82512
15,KOPPAL,2010,1,4,672.8,26.489,11143,18498
15,KOPPAL,2010,1,1,672.8,26.489,41275,170981
15,KOPPAL,2010,2,4,127.9,26.4421666666667,48522,32396
15,KOPPAL,2010,2,2,127.9,26.4421666666667,9156,5958
15,MANDYA,1997,1,4,1600.938,26.795,3968,6001
15,MANDYA,1997,1,1,1600.938,26.795,57997,150905
15,MANDYA,1997,2,1,309.628,25.94,1619,3502
15,MANDYA,1998,1,3,2445.016,26.8106666666667,5,2
15,MANDYA,1998,1,4,2445.016,26.8106666666667,3536,3618
15,MANDYA,1998,1,1,2445.016,26.8106666666667,60785,178974
15,MANDYA,1999,1,4,1545.344,26.0138333333333,2397,2365
15,MANDYA,1999,1,1,1545.344,26.0138333333333,59144,186017
15,MANDYA,1999,2,1,161.842,26.0565,289,616
15,MANDYA,2000,1,4,1793.792,26.0641666666667,3924,3725
15,MANDYA,2000,1,1,1793.792,26.0641666666667,60834,175903
15,MANDYA,2000,2,1,148.132,26.0208333333333,30,64
15,MANDYA,2001,1,4,1264.315,26.4056666666667,1796,1211
15,MANDYA,2001,1,1,1264.315,26.4056666666667,57793,176998
15,MANDYA,2001,2,1,187.221,26.2986666666667,19,36
15,MANDYA,2002,1,4,1412.36,26.7218333333333,871,503
15,MANDYA,2002,1,1,1412.36,26.7218333333333,38327,110983
15,MANDYA,2002,2,4,64.889,26.3715,240,100
15,MANDYA,2002,2,1,64.889,26.3715,2000,4176
15,MANDYA,2004,1,4,739.1,25.9136666666667,1253,952
15,MANDYA,2004,1,1,739.1,25.9136666666667,72125,243926.75
15,MANDYA,2004,2,4,149.4,26.242,25,14
15,MANDYA,2004,2,1,149.4,26.242,170,703
15,MANDYA,2004,2,2,149.4,26.242,3,1
15,MANDYA,2005,1,4,992.8,26.3843333333333,1614,813
15,MANDYA,2005,1,1,992.8,26.3843333333333,60924,180615
15,MANDYA,2005,2,4,218.9,25.9778333333333,10,6
15,MANDYA,2005,2,1,218.9,25.9778333333333,12,30
15,MANDYA,2006,1,4,329.8,26.407,115,202
15,MANDYA,2006,1,1,329.8,26.407,56683,170969
15,MANDYA,2006,2,1,155.8,25.9996666666667,13,37
15,MANDYA,2007,1,4,653.3,26.373,238,201
15,MANDYA,2007,1,1,653.3,26.373,64691,209714
15,MANDYA,2007,2,1,56.1,26.1556666666667,53,134
15,MANDYA,2008,1,1,503.9,26.386,68187,217652.9
15,MYSORE,1998,2,1,213.323,26.4746666666667,612,1336
15,MYSORE,1999,1,3,2206.458,26.0138333333333,52,29
15,MYSORE,1999,1,4,2206.458,26.0138333333333,18560,20711
15,MYSORE,1999,1,1,2206.458,26.0138333333333,91444,264324
15,MYSORE,1999,2,4,174.14,26.0565,1081,744
15,MYSORE,1999,2,1,174.14,26.0565,1687,3438
15,MYSORE,2000,1,3,2345.693,26.0641666666667,21,15
15,MYSORE,2000,1,4,2345.693,26.0641666666667,13556,11948
15,MYSORE,2000,1,1,2345.693,26.0641666666667,91522,275479
15,MYSORE,2000,2,4,205.652,26.0208333333333,1171,899
15,MYSORE,2000,2,1,205.652,26.0208333333333,1179,2356
15,MYSORE,2001,1,4,1953.17,26.4056666666667,13458,9029
15,MYSORE,2001,1,1,1953.17,26.4056666666667,102365,327885
15,MYSORE,2001,2,4,233.919,26.2986666666667,991,747
15,MYSORE,2001,2,1,233.919,26.2986666666667,176,436
15,MYSORE,2002,1,4,2137.15,26.7218333333333,10366,4464
15,MYSORE,2002,1,1,2137.15,26.7218333333333,80233,217716
15,MYSORE,2002,2,4,105.228,26.3715,1474,1059
15,MYSORE,2002,2,1,105.228,26.3715,627,1309
15,MYSORE,2004,1,4,610,25.9136666666667,19079,32450
15,MYSORE,2004,1,1,610,25.9136666666667,99284,312198.54
15,MYSORE,2004,2,4,133.6,26.242,739,369
15,MYSORE,2004,2,1,133.6,26.242,48,162
15,MYSORE,2005,1,4,840.5,26.3843333333333,13295,17122
15,MYSORE,2005,1,1,840.5,26.3843333333333,99671,294884
15,MYSORE,2005,2,4,196.2,25.9778333333333,380,220
15,MYSORE,2005,2,1,196.2,25.9778333333333,35,78
